job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name
AI02048,Data Engineer,87139,,EN,CT,,,United States,100,"GCP, TensorFlow, Linux, Python",Associate,1,Retail,2025-02-13,20-03-2025,2361,6.7,
AI02049,Deep Learning Engineer,55375,,MI,FT,,,China,50,"Linux, GCP, R, Computer Vision, Mathematics",Bachelor,2,Retail,2025-02-04,27-04-2025,614,8.3,
AI02050,Autonomous Systems Engineer,61701,,EN,FL,,,Sweden,50,"Scala, Docker, Tableau",Master,1,Technology,2024-08-15,19-10-2024,2116,7.1,
AI02051,AI Consultant,68729,,SE,FT,,,France,50,"Docker, PyTorch, SQL, Linux",Bachelor,5,Education,2024-08-03,11-04-2024,1962,5.4,
AI02052,ML Ops Engineer,56037,,EN,FT,,,Australia,100,"Python, MLOps, Linux, TensorFlow, Deep Learning",Master,1,Retail,2024-03-02,05-04-2024,1961,5.8,
AI02053,Research Scientist,188436,,EX,CT,,,Singapore,0,"Python, Statistics, Kubernetes, TensorFlow, Mathematics",Associate,14,Healthcare,2024-01-31,03-03-2024,684,5.2,
AI02054,Autonomous Systems Engineer,75077,,EN,CT,,,Netherlands,100,"Docker, R, Mathematics",Bachelor,1,Media,2024-05-30,22-06-2024,1738,6.2,
AI02055,Machine Learning Researcher,230705,,EX,CT,,,Canada,100,"Linux, Mathematics, Python, Git, Statistics",Associate,11,Automotive,2024-01-21,09-03-2024,2499,5.8,
AI02056,Autonomous Systems Engineer,156030,,SE,FT,,,Norway,100,"Kubernetes, Java, Scala, Deep Learning, NLP",Associate,9,Real Estate,2025-03-30,04-05-2025,1964,7.6,
AI02057,Principal Data Scientist,82005,,EN,FL,,,France,0,"SQL, Docker, PyTorch, AWS",Master,1,Media,2025-04-13,11-05-2025,1474,7.7,
AI02058,ML Ops Engineer,75085,,EN,FT,,,United Kingdom,50,"Data Visualization, PyTorch, Java, Python, GCP",Master,1,Telecommunications,2024-01-10,08-12-2024,1003,8.7,
AI02059,NLP Engineer,73393,,MI,FT,,,Israel,50,"Spark, Python, Computer Vision, Scala",Associate,2,Automotive,2024-12-10,07-11-2024,1551,8.7,
AI02060,Machine Learning Researcher,101098,,MI,PT,,,Canada,50,"Java, Statistics, Python",Master,4,Transportation,2024-06-07,22-07-2024,1238,8.8,
AI02061,AI Consultant,57535,,EN,FT,,,India,50,"Python, Data Visualization, MLOps",Bachelor,0,Gaming,2025-03-24,29-04-2025,1278,9.2,
AI02062,Computer Vision Engineer,96824,,MI,PT,,,Australia,100,"GCP, PyTorch, Deep Learning, MLOps",Master,4,Consulting,2025-03-15,16-05-2025,1517,9.9,
AI02063,Autonomous Systems Engineer,217955,,SE,FT,,,Switzerland,100,"Java, AWS, Tableau, Spark",Bachelor,9,Finance,2024-11-09,10-10-2024,1193,5.4,
AI02064,Research Scientist,61276,,EN,CT,,,Singapore,50,"Git, Hadoop, Docker",PhD,1,Finance,2025-03-31,31-05-2025,1634,5.9,
AI02065,AI Consultant,104933,,EN,FL,,,Norway,100,"Kubernetes, MLOps, Deep Learning",Bachelor,1,Education,2025-09-01,22-02-2025,2171,6.5,
AI02066,AI Specialist,142782,,EX,CT,,,Israel,50,"Python, R, MLOps",Associate,19,Telecommunications,2024-07-03,26-03-2024,1181,5.9,
AI02067,Data Scientist,204726,,EX,PT,,,Denmark,50,"Deep Learning, Python, Docker, Linux, MLOps",Bachelor,11,Retail,2025-01-19,20-03-2025,2405,8.1,
AI02068,AI Architect,60005,,MI,PT,,,Ireland,100,"Scala, R, Python, AWS, SQL",Master,4,Healthcare,2024-03-15,04-05-2024,2004,8.0,
AI02069,AI Specialist,147711,,EX,PT,,,France,50,"Scala, Python, MLOps",PhD,16,Gaming,2024-06-24,31-07-2024,1426,9.3,
AI02070,AI Architect,71812,,MI,CT,,,Austria,100,"Python, MLOps, Scala, Computer Vision, TensorFlow",Associate,3,Healthcare,2025-01-23,16-03-2025,2249,7.9,
AI02071,Data Engineer,84133,,MI,FL,,,France,0,"Deep Learning, Scala, Azure, Kubernetes, Statistics",Master,3,Transportation,2024-09-26,01-12-2024,1259,7.6,
AI02072,AI Product Manager,108151,,SE,FL,,,Israel,100,"Kubernetes, Python, TensorFlow, Hadoop",Bachelor,8,Consulting,2024-03-22,10-05-2024,1548,5.7,
AI02073,AI Architect,127345,,MI,FT,,,Denmark,50,"Python, Spark, Deep Learning, Java, Git",Bachelor,2,Automotive,2024-10-09,09-11-2024,1174,5.6,
AI02074,AI Product Manager,186825,,EX,PT,,,Canada,50,"Tableau, GCP, R, Linux, SQL",Associate,16,Automotive,2024-06-24,10-07-2024,2276,5.4,
AI02075,Research Scientist,45317,,EN,FT,,,Austria,0,"Spark, Azure, Java",PhD,1,Media,2024-03-11,13-01-2025,996,6.7,
AI02076,Head of AI,131774,,SE,FT,,,Netherlands,0,"Java, Linux, Hadoop",Master,5,Energy,2024-07-04,17-05-2024,1463,7.2,
AI02077,AI Software Engineer,88064,,MI,PT,,,Australia,100,"Hadoop, Computer Vision, Data Visualization, Python",Associate,4,Energy,2024-02-15,30-03-2024,922,9.3,
AI02078,Machine Learning Engineer,87867,,MI,CT,,,Ireland,100,"Kubernetes, Deep Learning, Computer Vision, PyTorch, GCP",Bachelor,3,Technology,2025-04-03,02-05-2025,1832,7.1,
AI02079,ML Ops Engineer,43469,,EN,CT,,,India,100,"Spark, Statistics, SQL, Python, MLOps",Master,0,Manufacturing,2024-11-30,09-02-2025,1124,7.6,
AI02080,Data Engineer,164421,,EX,FL,,,Australia,0,"Deep Learning, MLOps, Kubernetes, R",Bachelor,16,Transportation,2024-08-23,27-10-2024,927,8.1,
AI02081,NLP Engineer,173029,,EX,CT,,,Israel,50,"R, Python, GCP, SQL",Bachelor,16,Media,2024-03-28,05-05-2024,612,9.5,
AI02082,Autonomous Systems Engineer,136693,,SE,CT,,,Singapore,100,"PyTorch, Java, SQL",PhD,6,Telecommunications,2024-02-24,22-04-2024,1597,9.1,
AI02083,AI Product Manager,157522,,SE,FL,,,Netherlands,0,"AWS, Scala, Java, Git, SQL",PhD,7,Energy,2024-01-16,16-02-2024,795,5.4,
AI02084,Principal Data Scientist,174414,,SE,CT,,,Denmark,100,"Java, R, Scala",Master,7,Gaming,2025-03-04,17-05-2025,2154,6.5,
AI02085,Principal Data Scientist,52661,,MI,CT,,,Finland,100,"Scala, Tableau, TensorFlow, Mathematics",PhD,4,Automotive,2024-08-31,03-11-2024,2273,5.6,
AI02086,Research Scientist,56264,,EN,FT,,,Israel,100,"AWS, Linux, SQL",PhD,0,Energy,2024-06-15,29-07-2024,1080,9.3,
AI02087,Machine Learning Researcher,63334,,EN,CT,,,United Kingdom,0,"Hadoop, Computer Vision, Scala, PyTorch, MLOps",PhD,0,Energy,2025-01-15,01-02-2025,1054,5.6,
AI02088,Head of AI,281137,,EX,PT,,,Netherlands,0,"Scala, Computer Vision, MLOps, Linux, Java",Associate,12,Media,2024-02-11,07-01-2025,1723,8.3,
AI02089,Data Scientist,126696,,MI,CT,,,Switzerland,0,"Python, Git, Scala, GCP, Java",Master,3,Real Estate,2024-09-04,08-06-2024,1797,8.5,
AI02090,AI Software Engineer,114471,,SE,CT,,,Germany,50,"Java, Hadoop, Computer Vision, Kubernetes, Git",Master,7,Technology,2024-07-17,06-09-2024,1397,6.9,
AI02091,Research Scientist,95654,,EX,FT,,,South Korea,0,"Deep Learning, Docker, PyTorch",Associate,13,Technology,2024-05-23,24-07-2024,2285,7.0,
AI02092,AI Architect,85133,,SE,PT,,,Denmark,100,"MLOps, Kubernetes, Docker",Bachelor,5,Real Estate,2024-04-04,23-04-2024,2019,7.6,
AI02093,Machine Learning Researcher,77562,,MI,FL,,,Germany,50,"SQL, Mathematics, PyTorch, Computer Vision",Bachelor,3,Retail,2024-09-14,01-11-2024,587,9.1,
AI02094,ML Ops Engineer,181247,,EX,FL,,,Netherlands,50,"Java, Git, Scala",Associate,17,Media,2024-03-17,07-04-2024,1229,8.1,
AI02095,Data Analyst,158109,,EX,CT,,,Japan,0,"Hadoop, R, NLP",PhD,11,Education,2025-10-03,15-05-2025,955,6.9,
AI02096,Autonomous Systems Engineer,81397,,SE,FT,,,Israel,0,"Git, Kubernetes, Java",Master,8,Media,2024-08-22,19-09-2024,951,8.3,
AI02097,Deep Learning Engineer,175364,,EX,CT,,,Japan,0,"Git, PyTorch, AWS, Mathematics, Tableau",PhD,11,Finance,2024-09-03,21-05-2024,1747,6.1,
AI02098,AI Research Scientist,56957,,EN,FT,,,South Korea,100,"Scala, SQL, NLP, Docker, Kubernetes",Bachelor,0,Real Estate,2024-03-31,15-05-2024,2338,8.1,
AI02099,Data Engineer,63425,,MI,CT,,,United Kingdom,50,"Spark, Kubernetes, Scala, MLOps, Hadoop",Master,4,Healthcare,2024-06-17,23-07-2024,1198,9.4,
AI02100,Deep Learning Engineer,42742,,EN,FT,,,India,50,"R, Kubernetes, Git, Hadoop",Master,0,Gaming,2024-12-29,24-02-2025,1064,9.4,
AI02101,Machine Learning Engineer,110436,,MI,CT,,,Norway,50,"Mathematics, Computer Vision, MLOps",Associate,2,Education,2025-04-22,17-06-2025,1994,8.1,
AI02102,AI Consultant,266051,,EX,FL,,,United States,100,"TensorFlow, Git, PyTorch, Docker, NLP",Associate,16,Energy,2024-09-16,18-11-2024,1237,7.6,
AI02103,Computer Vision Engineer,80862,,MI,PT,,,India,100,"AWS, TensorFlow, Statistics",Bachelor,4,Gaming,2024-07-28,15-09-2024,1743,8.3,
AI02104,Data Analyst,77543,,EN,FL,,,Austria,50,"Kubernetes, Scala, Tableau, GCP",Associate,1,Media,2024-12-22,21-02-2025,2390,8.3,
AI02105,Data Engineer,82441,,MI,CT,,,Netherlands,50,"Statistics, TensorFlow, SQL, MLOps, Computer Vision",PhD,2,Retail,2024-05-07,19-07-2024,961,8.2,
AI02106,Machine Learning Researcher,97999,,MI,FL,,,United States,50,"Java, AWS, Python",Bachelor,2,Manufacturing,2025-07-03,16-05-2025,1495,6.5,
AI02107,AI Architect,39951,,EN,FT,,,Austria,0,"Scala, Python, MLOps, R, Java",Associate,0,Technology,2024-08-27,25-10-2024,1494,5.7,
AI02108,NLP Engineer,73113,,SE,FL,,,India,100,"Linux, R, Kubernetes",PhD,7,Technology,2025-04-02,04-04-2025,1406,7.1,
AI02109,AI Research Scientist,214971,,EX,CT,,,Australia,0,"Python, R, Kubernetes",Bachelor,15,Media,2024-10-31,15-11-2024,1754,7.9,
AI02110,Autonomous Systems Engineer,113879,,SE,FL,,,Netherlands,0,"GCP, Scala, Hadoop",PhD,8,Manufacturing,2024-03-09,16-10-2024,2178,9.4,
AI02111,AI Product Manager,89500,,MI,FL,,,United Kingdom,0,"AWS, Docker, GCP",Bachelor,2,Media,2024-01-22,17-03-2024,1642,7.3,
AI02112,Data Analyst,163142,,EX,FL,,,France,100,"GCP, MLOps, Data Visualization, SQL, Mathematics",Associate,13,Retail,2024-03-29,26-04-2024,971,8.3,
AI02113,AI Product Manager,133895,,EX,FL,,,Austria,100,"Python, NLP, R, Linux",Master,18,Transportation,2024-07-06,16-07-2024,925,8.9,
AI02114,Head of AI,51253,,EN,FT,,,Netherlands,50,"Docker, NLP, AWS, Spark, Kubernetes",Bachelor,0,Government,2024-05-08,25-08-2024,967,5.8,
AI02115,AI Product Manager,73138,,MI,FL,,,India,0,"PyTorch, TensorFlow, MLOps, SQL, Azure",PhD,2,Real Estate,2024-09-08,05-09-2024,715,9.6,
AI02116,Deep Learning Engineer,96213,,MI,PT,,,Australia,50,"Hadoop, PyTorch, Tableau",Master,4,Gaming,2025-02-02,16-04-2025,919,7.7,
AI02117,AI Specialist,51462,,MI,FT,,,China,0,"Kubernetes, Data Visualization, MLOps",Master,3,Telecommunications,2025-08-03,25-04-2025,563,6.5,
AI02118,AI Specialist,114754,,EX,PT,,,China,100,"SQL, Hadoop, Scala",PhD,16,Automotive,2024-06-19,17-08-2024,1793,6.8,
AI02119,AI Software Engineer,248782,,EX,FL,,,Germany,100,"Python, TensorFlow, Computer Vision, PyTorch, NLP",PhD,18,Transportation,2024-11-13,04-12-2024,1286,8.6,
AI02120,AI Software Engineer,110257,,SE,FT,,,United Kingdom,100,"Computer Vision, Docker, NLP",Bachelor,9,Education,2024-03-26,20-05-2024,1355,5.2,
AI02121,Autonomous Systems Engineer,105618,,SE,PT,,,Ireland,50,"NLP, PyTorch, Azure, TensorFlow",Bachelor,6,Transportation,2024-10-04,08-06-2024,909,6.2,
AI02122,NLP Engineer,224550,,SE,FL,,,Norway,0,"SQL, PyTorch, Docker",Bachelor,7,Gaming,2025-01-03,16-03-2025,855,8.5,
AI02123,Autonomous Systems Engineer,70859,,SE,PT,,,Switzerland,50,"TensorFlow, Tableau, NLP, PyTorch",Bachelor,5,Transportation,2025-04-23,29-05-2025,1512,6.4,
AI02124,AI Consultant,160929,,MI,PT,,,Denmark,50,"Kubernetes, Docker, TensorFlow, PyTorch",PhD,3,Automotive,2024-12-20,10-02-2025,1230,6.0,
AI02125,Principal Data Scientist,120019,,EN,PT,,,Denmark,100,"Hadoop, AWS, Python, Spark",Master,0,Government,2025-01-31,12-03-2025,1150,6.8,
AI02126,ML Ops Engineer,175030,,EX,FL,,,Germany,50,"MLOps, TensorFlow, Docker",Master,17,Education,2024-12-17,18-02-2025,1164,6.5,
AI02127,Data Engineer,71084,,EN,FT,,,United States,100,"NLP, Python, Spark, Data Visualization, Kubernetes",Bachelor,1,Gaming,2025-04-26,27-05-2025,2248,9.8,
AI02128,AI Architect,119199,,MI,CT,,,Switzerland,50,"Tableau, Docker, GCP",PhD,2,Transportation,2024-07-04,15-06-2024,2290,5.9,
AI02129,Data Analyst,134006,,SE,FT,,,Netherlands,100,"Linux, Hadoop, Spark",PhD,5,Consulting,2024-07-20,14-09-2024,1799,8.8,
AI02130,NLP Engineer,354647,,EX,PT,,,Denmark,50,"Scala, Data Visualization, SQL, MLOps",Associate,10,Transportation,2024-03-03,18-04-2024,2233,9.1,
AI02131,Research Scientist,156004,,EX,PT,,,India,50,"Deep Learning, AWS, GCP, Tableau",PhD,18,Retail,2024-05-14,20-06-2024,2365,5.9,
AI02132,Principal Data Scientist,176316,,EX,PT,,,Sweden,100,"GCP, AWS, NLP, Scala",Associate,12,Government,2025-12-02,16-04-2025,521,7.8,
AI02133,Machine Learning Engineer,105697,,MI,CT,,,Germany,100,"PyTorch, GCP, Deep Learning",Associate,2,Transportation,2024-03-18,04-04-2024,894,7.3,
AI02134,Data Analyst,45763,,EN,CT,,,Ireland,50,"Docker, Tableau, Java",Associate,0,Real Estate,2025-08-01,05-03-2025,2264,9.0,
AI02135,AI Product Manager,236381,,EX,FT,,,Ireland,100,"Data Visualization, Azure, PyTorch, Linux",PhD,10,Gaming,2024-10-29,09-12-2024,1908,9.4,
AI02136,Machine Learning Researcher,166468,,SE,FT,,,Norway,0,"Python, TensorFlow, MLOps",PhD,8,Real Estate,2024-08-22,12-09-2024,826,9.2,
AI02137,Deep Learning Engineer,58338,,MI,CT,,,South Korea,0,"Linux, SQL, TensorFlow, R, NLP",PhD,4,Consulting,2024-03-07,10-08-2024,898,7.1,
AI02138,Machine Learning Researcher,63213,,EN,CT,,,Canada,0,"NLP, Git, PyTorch",Associate,0,Consulting,2024-10-26,21-12-2024,770,6.1,
AI02139,AI Software Engineer,83867,,EN,PT,,,Japan,50,"Hadoop, Tableau, PyTorch, Git",PhD,0,Real Estate,2024-01-24,22-02-2024,1900,5.4,
AI02140,Data Engineer,79605,,EN,PT,,,South Korea,0,"Java, SQL, Azure, Scala",Associate,1,Telecommunications,2024-02-26,05-04-2024,802,8.9,
AI02141,Deep Learning Engineer,109754,,EN,CT,,,United States,100,"NLP, PyTorch, TensorFlow, Azure, Data Visualization",Bachelor,1,Real Estate,2024-09-16,07-10-2024,1966,6.3,
AI02142,Deep Learning Engineer,285282,,EX,FT,,,United Kingdom,0,"TensorFlow, Spark, Python, Kubernetes",Bachelor,15,Government,2025-07-01,21-03-2025,555,7.0,
AI02143,Research Scientist,160599,,EX,FT,,,Germany,50,"Spark, Linux, Computer Vision, Python",PhD,14,Real Estate,2024-10-25,02-01-2025,1731,6.1,
AI02144,Deep Learning Engineer,91451,,EN,FL,,,Sweden,50,"TensorFlow, Hadoop, Docker, Tableau",Master,0,Media,2024-02-24,21-03-2024,1347,8.1,
AI02145,Machine Learning Researcher,40343,,EN,FL,,,South Korea,50,"R, Tableau, Deep Learning, Git",Master,0,Transportation,2025-03-26,15-04-2025,1688,6.5,
AI02146,Robotics Engineer,206145,,EX,FT,,,India,0,"GCP, SQL, R",Master,14,Finance,2024-12-18,09-01-2025,1714,9.7,
AI02147,AI Specialist,264257,,EX,CT,,,Switzerland,100,"Scala, GCP, Python",Master,17,Transportation,2024-07-28,19-08-2024,1291,6.5,
AI02148,AI Specialist,209330,,EX,FL,,,Singapore,50,"Python, PyTorch, Linux, Statistics",PhD,18,Telecommunications,2024-12-15,17-02-2025,1081,6.2,
AI02149,Data Scientist,157531,,SE,PT,,,Denmark,0,"Python, TensorFlow, NLP, Git, GCP",Bachelor,7,Government,2024-01-01,31-01-2024,1803,5.8,
AI02150,AI Product Manager,144181,,SE,PT,,,United States,100,"Python, Data Visualization, TensorFlow, GCP, Mathematics",Associate,8,Transportation,2024-11-05,21-07-2024,2372,7.6,
AI02151,AI Architect,42236,,EN,PT,,,Finland,50,"MLOps, Spark, Statistics, SQL, AWS",Master,1,Gaming,2025-04-20,28-05-2025,1856,8.9,
AI02152,ML Ops Engineer,124366,,SE,PT,,,Denmark,50,"Scala, Deep Learning, Python, GCP",Associate,9,Retail,2024-12-13,30-12-2024,2462,7.3,
AI02153,Autonomous Systems Engineer,77881,,MI,FL,,,United States,0,"PyTorch, SQL, Deep Learning, Tableau, Git",Associate,2,Media,2024-10-14,12-11-2024,1046,7.2,
AI02154,AI Software Engineer,133495,,EX,FT,,,Singapore,50,"Kubernetes, Linux, SQL, Computer Vision",PhD,13,Technology,2024-09-21,11-10-2024,2114,9.2,
AI02155,AI Specialist,172428,,EX,FT,,,Finland,50,"Python, Hadoop, Git, TensorFlow",Associate,11,Automotive,2024-01-29,17-03-2024,1479,6.5,
AI02156,AI Research Scientist,124808,,SE,PT,,,United Kingdom,0,"AWS, Kubernetes, Mathematics, Computer Vision",Associate,6,Gaming,2024-11-05,18-06-2024,1735,10.0,
AI02157,Head of AI,88694,,EN,FL,,,Sweden,100,"Python, TensorFlow, Scala",PhD,0,Media,2024-07-21,17-09-2024,1216,9.8,
AI02158,AI Software Engineer,85731,,EN,CT,,,United Kingdom,50,"Statistics, Git, Deep Learning, Python",Master,0,Gaming,2024-12-24,22-02-2025,2426,9.1,
AI02159,Research Scientist,66115,,EN,PT,,,Australia,0,"Linux, Python, AWS, NLP",Master,1,Automotive,2024-01-09,15-10-2024,718,7.5,
AI02160,Research Scientist,85670,,MI,PT,,,Germany,0,"Java, Azure, R, Data Visualization, PyTorch",Bachelor,3,Retail,2024-10-27,23-12-2024,2435,6.4,
AI02161,Autonomous Systems Engineer,72788,,MI,PT,,,Sweden,100,"PyTorch, NLP, Git, Docker, Spark",Associate,2,Finance,2024-10-01,02-03-2024,1350,5.4,
AI02162,Data Analyst,78161,,MI,CT,,,France,0,"Mathematics, R, AWS",PhD,3,Manufacturing,2024-07-20,04-08-2024,792,8.5,
AI02163,Deep Learning Engineer,133857,,MI,FL,,,Finland,50,"PyTorch, Scala, Computer Vision, AWS, Python",PhD,4,Real Estate,2024-05-26,26-07-2024,1745,5.9,
AI02164,Head of AI,211195,,SE,FT,,,Switzerland,100,"TensorFlow, Deep Learning, Java, Python",Associate,7,Healthcare,2024-08-18,24-09-2024,1103,7.0,
AI02165,Head of AI,237312,,EX,FL,,,Switzerland,0,"MLOps, Kubernetes, NLP",Bachelor,12,Gaming,2025-01-23,28-02-2025,661,7.4,
AI02166,NLP Engineer,93705,,MI,FL,,,Canada,100,"MLOps, Java, R, SQL, Mathematics",Bachelor,4,Real Estate,2024-06-22,26-08-2024,1197,7.8,
AI02167,Principal Data Scientist,238964,,EX,FT,,,South Korea,100,"SQL, Azure, Hadoop",Associate,12,Telecommunications,2025-03-18,16-04-2025,1524,8.5,
AI02168,Data Analyst,84031,,MI,CT,,,Sweden,0,"TensorFlow, Docker, Tableau, Computer Vision",PhD,4,Gaming,2024-09-12,31-01-2025,1206,6.4,
AI02169,Data Engineer,123539,,SE,PT,,,Norway,0,"Scala, Git, MLOps",PhD,5,Healthcare,2024-02-11,07-01-2025,1924,6.4,
AI02170,AI Product Manager,84132,,EN,CT,,,Israel,0,"AWS, R, SQL, Git",Associate,0,Energy,2024-12-08,10-09-2024,1786,9.7,
AI02171,Data Analyst,163835,,SE,FT,,,United States,100,"SQL, Hadoop, GCP, PyTorch",Bachelor,8,Retail,2024-04-21,15-06-2024,1690,9.0,
AI02172,NLP Engineer,67010,,EN,FL,,,United Kingdom,0,"Java, Git, NLP, AWS, PyTorch",PhD,0,Finance,2024-03-12,17-12-2024,1984,6.2,
AI02173,NLP Engineer,110672,,EN,FT,,,Denmark,100,"TensorFlow, NLP, Linux, Data Visualization, GCP",PhD,0,Consulting,2024-05-25,29-06-2024,1013,9.2,
AI02174,AI Specialist,56123,,EN,CT,,,Finland,0,"Deep Learning, Azure, Statistics, PyTorch",Master,0,Retail,2024-07-09,29-10-2024,649,6.5,
AI02175,Head of AI,73503,,EN,PT,,,France,100,"GCP, TensorFlow, Scala, Computer Vision, R",Associate,0,Government,2024-08-23,17-10-2024,2317,8.4,
AI02176,ML Ops Engineer,222602,,EX,PT,,,Sweden,50,"Tableau, R, SQL, PyTorch",Associate,11,Education,2025-02-26,07-04-2025,1910,7.6,
AI02177,AI Consultant,68618,,MI,FL,,,Austria,100,"Git, Tableau, Python, Deep Learning",Associate,3,Healthcare,2024-01-18,24-03-2024,1277,5.5,
AI02178,Autonomous Systems Engineer,75835,,EN,FL,,,Japan,0,"NLP, Java, Kubernetes, R, Mathematics",Master,1,Consulting,2025-01-23,18-02-2025,1408,9.3,
AI02179,AI Product Manager,132252,,SE,FL,,,Australia,100,"PyTorch, Deep Learning, Scala, TensorFlow",Master,8,Government,2024-05-18,17-07-2024,2330,7.0,
AI02180,Head of AI,56723,,MI,PT,,,China,0,"SQL, Python, Git, Spark",Master,4,Retail,2024-03-11,27-12-2024,762,6.6,
AI02181,AI Architect,38864,,EN,PT,,,Denmark,50,"NLP, Scala, R",Master,0,Gaming,2024-08-15,13-10-2024,2495,8.9,
AI02182,Data Scientist,80032,,MI,FL,,,Israel,100,"Docker, Kubernetes, Java, Computer Vision, MLOps",Associate,3,Education,2024-04-02,27-03-2024,795,9.7,
AI02183,Computer Vision Engineer,61490,,EN,FT,,,Australia,50,"GCP, Linux, Docker, Git",PhD,0,Real Estate,2024-06-10,25-11-2024,1192,8.6,
AI02184,Research Scientist,90143,,MI,CT,,,United Kingdom,100,"Linux, TensorFlow, Data Visualization, Spark",PhD,3,Retail,2024-01-05,22-06-2024,965,9.1,
AI02185,Data Scientist,72859,,MI,CT,,,China,50,"R, Kubernetes, Hadoop, Azure",Associate,4,Finance,2024-05-11,02-12-2024,2029,7.5,
AI02186,Principal Data Scientist,213897,,SE,FT,,,Switzerland,0,"AWS, Data Visualization, PyTorch",Associate,8,Technology,2024-01-08,18-09-2024,841,5.4,
AI02187,Machine Learning Engineer,298955,,EX,FL,,,Norway,100,"Computer Vision, MLOps, Hadoop",Bachelor,12,Finance,2024-10-17,25-12-2024,704,8.3,
AI02188,ML Ops Engineer,126821,,EX,FT,,,Austria,50,"NLP, Scala, Spark",Master,10,Consulting,2024-11-18,13-12-2024,2415,6.4,
AI02189,Data Analyst,55672,,MI,CT,,,Austria,100,"MLOps, Docker, Spark, Python, Linux",PhD,4,Transportation,2024-12-16,06-02-2025,790,5.6,
AI02190,Data Engineer,46459,,EN,PT,,,Ireland,100,"Scala, Git, Spark",Bachelor,1,Retail,2025-03-16,27-04-2025,1570,9.4,
AI02191,Machine Learning Engineer,161300,,EX,CT,,,Sweden,50,"NLP, AWS, MLOps",Master,11,Automotive,2024-08-28,10-10-2024,1305,5.4,
AI02192,Data Engineer,72143,,SE,FL,,,Austria,50,"Spark, TensorFlow, Java, Docker, NLP",Associate,7,Telecommunications,2024-02-23,19-03-2024,1957,8.8,
AI02193,AI Specialist,51204,,EN,FL,,,Ireland,50,"Kubernetes, Statistics, PyTorch",PhD,1,Energy,2025-03-30,22-05-2025,2467,9.0,
AI02194,Autonomous Systems Engineer,48929,,EN,PT,,,Germany,50,"Docker, Hadoop, Statistics",PhD,0,Manufacturing,2025-02-18,15-04-2025,1389,5.4,
AI02195,AI Consultant,214554,,EX,FL,,,Finland,0,"Statistics, SQL, Linux",Associate,10,Telecommunications,2024-08-29,05-11-2024,1540,7.3,
AI02196,Data Scientist,66889,,MI,FL,,,Japan,0,"Hadoop, Computer Vision, Data Visualization, Statistics",PhD,3,Transportation,2025-06-04,24-04-2025,537,7.6,
AI02197,AI Architect,86252,,SE,FT,,,Netherlands,100,"Computer Vision, Git, Kubernetes",Bachelor,5,Media,2024-06-23,05-08-2024,651,6.4,
AI02198,Data Engineer,56366,,EN,FT,,,Australia,100,"PyTorch, Scala, AWS",Master,1,Education,2024-05-05,22-05-2024,1360,5.1,
AI02199,AI Architect,107117,,SE,PT,,,United Kingdom,100,"Spark, NLP, Statistics, R",Bachelor,5,Gaming,2024-10-24,21-12-2024,905,9.4,
AI02200,Research Scientist,151592,,SE,CT,,,Norway,0,"Mathematics, Tableau, Git",Bachelor,6,Healthcare,2024-06-26,11-08-2024,1106,7.5,
AI02201,Machine Learning Engineer,45656,,EN,PT,,,Ireland,50,"Spark, Linux, Tableau, NLP, Scala",PhD,1,Manufacturing,2024-07-18,30-08-2024,1823,7.0,
AI02202,AI Product Manager,86985,,SE,FT,,,France,100,"PyTorch, AWS, Mathematics, GCP",Master,7,Media,2024-02-17,20-04-2024,2451,6.2,
